frame,obs,max_x,min_x,max_y,min_y,max_z,min_z
007256,4,20.379,16.659,-2.04,-3.542,-0.175,-1.412
007256,5,23.364,19.633,4.75,3.501,-0.269,-1.691
007256,6,26.5,22.978,-2.263,-3.64,-0.131,-1.417
007256,7,52.567,52.3,-1.555,-2.377,-0.892,-1.162
007256,8,54.895,54.795,6.162,5.294,-0.953,-1.561
007256,9,59.336,59.114,-0.684,-1.289,-0.623,-1.039
007258,0,30.851,28.647,9.115,6.93,0.303,-1.026
007260,0,4.499,0.42,3.57,1.931,-0.22,-1.657
007260,1,17.715,14.032,-1.365,-3.02,-0.125,-1.419
007260,2,9.086,4.932,4.018,2.604,-0.173,-1.569
007260,3,29.16,27.637,4.093,2.509,-0.018,-1.219
007260,4,30.29,26.525,-1.048,-2.698,-0.014,-1.308
007260,5,42.149,41.624,3.657,3.307,-0.127,-1.137
007260,6,44.259,43.321,-0.796,-2.019,0.344,-0.942
007261,0,16.747,12.397,3.583,1.913,-0.114,-1.618
007261,1,23.492,20.178,-2.101,-3.12,-0.089,-1.528
007261,2,29.461,25.981,-2.013,-3.002,-0.173,-1.454
007262,0,43.698,43.345,1.958,0.771,-0.138,-0.936
007266,0,14.663,13.046,-2.434,-5.944,-0.329,-1.719
007266,1,10.522,8.866,9.591,5.776,-0.127,-1.655
007266,2,15.68,14.044,9.626,5.924,-0.213,-1.609
007266,3,16.929,15.438,-2.123,-3.46,-0.417,-1.736
007266,4,20.82,19.304,8.924,6.953,0.033,-1.58
007266,5,28.71,27.864,10.777,9.093,0.16,-1.117
007266,6,51.239,50.761,10.379,9.141,-0.881,-1.469
007267,0,14.487,10.617,-1.694,-3.218,-0.117,-1.478
007267,1,9.4,5.687,3.824,2.265,-0.148,-1.559
007267,2,30.74,28.017,-1.43,-2.748,-0.208,-1.222
007271,0,13.599,11.502,-3.98,-7.845,0.019,-1.497
007271,1,17.024,15.304,13.917,10.484,-0.074,-1.516
007273,0,39.49,39.173,2.015,0.598,-0.619,-1.32
007273,1,12.324,8.534,8.672,7.048,-0.254,-1.664
007273,2,19.186,15.822,9.546,8.068,-0.28,-1.571
007273,3,17.896,13.913,5.859,4.25,-0.312,-1.62
007273,4,31.836,31.376,8.97,7.923,-0.256,-1.239
007273,5,40.99,38.917,4.814,4.364,-0.349,-1.314
007273,6,15.768,12.519,13.718,12.049,-0.059,-1.67
007273,7,25.929,24.092,12.117,10.936,-0.172,-0.979
007274,0,36.601,33.339,1.92,-0.02,-0.059,-1.307
007274,1,50.845,48.39,5.633,4.21,-0.816,-1.433
007274,2,68.431,68.407,13.014,12.796,-0.77,-0.771
007275,0,11.266,7.439,3.039,1.357,-0.224,-1.638
007277,0,7.727,4.503,-1.868,-3.369,-0.222,-1.604
007277,1,13.293,9.319,5.518,3.723,-0.08,-1.774
007277,2,26.931,23.407,5.996,4.337,-0.158,-1.626
007277,3,42.3,39.206,6.035,5.024,-0.127,-1.349
007277,4,60.756,60.265,-2.032,-3.255,0.112,-0.644
007277,5,23.341,20.153,-1.713,-3.304,-0.083,-1.401
007279,0,65.433,65.225,2.575,1.508,-0.309,-0.712
007279,1,28.125,24.815,8.168,6.591,-0.182,-1.458
007280,0,19.717,15.395,6.625,4.988,-0.517,-1.917
007280,1,34.8,34.299,6.159,5.045,-1.152,-1.787
007280,2,37.331,36.538,-1.472,-3.045,-0.312,-1.444
007283,0,4.766,-0.156,3.82,1.968,0.349,-1.658
007283,1,22.446,19.002,4.289,2.769,-0.071,-1.538
007283,2,18.589,15.796,-2.286,-3.688,-0.027,-1.401
007283,3,23.494,20.187,-1.807,-3.191,-0.091,-1.391
007283,4,35.03,33.301,-1.547,-2.878,-0.06,-1.09
007283,5,12.668,9.289,-2.118,-3.802,-0.142,-1.605
007284,0,26.599,23.117,17.486,15.782,-0.772,-1.919
007284,1,41.731,38.799,16.289,14.865,-0.714,-1.789
007284,2,53.926,52.756,14.355,13.178,-0.576,-1.221
007287,0,37.553,37.41,19.123,18.345,-1.405,-1.666
007289,0,38.241,34.884,13.708,10.402,1.312,-0.772
007289,1,39.042,37.299,10.953,8.654,0.802,-0.634
007289,10,61.375,61.073,-25.269,-25.595,0.416,0.416
007289,2,41.871,38.163,9.258,5.635,0.808,-0.396
007289,4,49.727,47.814,-5.269,-6.999,0.965,0.129
007289,6,53.078,53.078,-11.674,-11.674,-0.223,-0.223
007289,8,54.361,54.361,-16.856,-16.856,0.118,0.118
007290,0,44.27,41.237,-7.562,-9.128,0.638,-0.898
007291,0,5.868,1.406,4.499,2.775,-0.39,-1.819
007291,1,29.746,26.848,4.294,3.114,-0.021,-1.182
007292,0,46.192,45.861,1.253,0.377,-0.158,-1.275
007292,1,23.285,19.244,10.038,8.396,-0.411,-1.744
007292,2,40.518,40.311,10.207,9.54,-0.879,-1.401
007294,0,15.602,12.301,3.672,2.076,-0.248,-1.636
007294,1,16.051,12.731,-1.661,-3.278,-0.086,-1.568
007294,2,20.386,17.3,-1.65,-2.444,-0.272,-1.419
007294,3,39.988,36.35,3.925,2.646,-0.1,-1.222
007299,0,4.45,0.561,-2.417,-4.101,-0.196,-1.588
007299,1,5.019,1.085,4.269,2.639,-0.151,-1.808
007299,2,10.707,6.482,-2.063,-4.101,0.194,-1.469
007299,3,9.333,6.094,4.351,2.782,-0.05,-1.729
007299,4,16.851,12.856,5.003,3.499,-0.389,-1.681
007299,5,35.887,33.009,6.475,4.9,-0.073,-1.626
007302,0,37.926,37.357,0.85,-0.092,0.148,-0.319
007303,0,8.267,3.828,4.718,2.993,-0.126,-1.824
007303,1,33.756,31.767,-2.654,-3.989,0.545,-0.633
007303,2,44.458,44.249,-0.679,-1.076,-0.143,-0.418
007304,0,33.194,29.841,-1.993,-3.418,-0.803,-1.755
007309,0,20.454,17.094,5.041,3.481,-0.209,-1.577
007309,1,4.82,1.04,4.141,2.593,-0.253,-1.76
007309,2,8.483,5.165,-2.155,-3.794,-0.243,-1.687
007309,3,14.951,11.838,-1.835,-3.465,-0.205,-1.51
007309,4,19.736,16.359,-1.318,-2.838,-0.159,-1.378
007309,5,25.876,21.962,-1.021,-2.38,-0.128,-1.381
007309,6,26.468,22.981,4.628,3.706,-0.318,-1.436
007309,7,33.358,33.16,4.593,4.449,-0.869,-1.289
007309,8,44.067,42.479,-9.722,-12.191,0.35,0.136
007311,0,6.666,2.635,3.856,2.235,-0.037,-1.675
007311,1,14.302,10.74,3.965,2.28,-0.267,-1.602
007311,2,30.995,27.662,-1.02,-2.478,-0.416,-1.549
007315,0,7.872,6.314,7.438,4.841,-0.137,-1.696
007315,1,12.617,10.844,7.906,5.005,-0.062,-1.648
007315,10,32.843,29.304,-0.947,-2.5,-0.224,-1.308
007315,11,44.944,44.701,-1.235,-1.51,-0.421,-0.968
007315,2,15.213,13.368,9.275,5.044,0.462,-1.61
007315,3,8.577,7.109,-4.074,-6.988,-0.272,-1.587
007315,4,11.016,9.606,-4.423,-6.484,-0.254,-1.552
007315,5,13.607,12.047,-3.708,-7.402,-0.253,-1.638
007315,6,16.578,14.92,-3.371,-6.25,-0.322,-1.525
007315,7,18.792,17.347,-3.783,-6.328,-0.046,-1.309
007315,8,25.882,24.595,9.284,5.171,-0.155,-0.926
007315,9,28.266,27.314,6.165,5.017,-0.19,-1.196
007319,0,36.157,33.343,2.593,0.706,0.321,-1.319
007322,0,14.684,12.702,0.102,-3.912,-0.088,-1.493
007323,0,13.542,11.948,-2.488,-6.025,-0.295,-1.705
007323,1,9.49,7.798,9.627,5.719,-0.113,-1.642
007323,2,14.631,12.997,9.758,5.878,-0.188,-1.596
007323,3,15.837,14.335,-2.19,-3.333,-0.46,-1.68
007323,4,19.729,18.226,8.823,6.885,0.041,-1.619
007323,5,22.076,20.7,9.782,6.991,0.171,-1.687
007323,6,27.667,26.823,10.714,9.033,0.161,-1.071
007323,7,50.394,49.768,10.291,8.998,-0.507,-1.766
007325,0,35.078,32.278,-1.289,-2.677,-0.662,-1.239
007325,1,28.431,26.951,8.519,4.555,-0.02,-1.561
007325,2,20.168,18.684,6.121,4.718,-0.214,-1.618
007325,3,20.533,18.915,-3.559,-7.399,-0.31,-1.515
007325,4,15.154,13.533,7.567,4.599,0.087,-1.367
007325,5,12.521,10.923,6.7,4.148,-0.21,-1.429
007325,6,10.189,8.604,7.513,3.919,-0.21,-1.685
007325,7,8.083,6.489,7.912,4.565,-0.229,-1.653
007325,8,10.734,9.177,-4.48,-6.921,-0.223,-1.639
007325,9,8.446,6.866,-4.601,-8.111,-0.376,-1.596
007326,0,5.505,1.82,4.071,2.262,-0.26,-1.736
007326,1,24.449,23.024,-9.146,-12.521,0.167,-0.918
007329,0,30.792,29.728,1.346,-0.182,-0.033,-1.324
007329,1,12.937,9.151,8.564,7.194,-0.067,-1.615
007329,2,22.624,22.624,3.198,3.198,-0.677,-0.677
007329,3,18.994,16.401,8.672,7.315,-0.062,-1.538
007329,4,24.426,23.502,12.882,11.649,-0.169,-1.485
007330,0,7.373,3.305,-2.464,-4.095,0.125,-1.507
007330,1,12.945,9.299,4.43,2.76,-0.107,-1.598
007330,2,23.077,19.61,2.514,0.641,0.272,-1.251
007330,3,18.437,16.269,-2.982,-5.168,0.066,-1.209
007330,4,23.697,20.331,5.343,3.853,0.025,-1.282
007330,5,21.283,20.959,-6.001,-6.36,0.033,-0.639
007331,0,39.672,38.929,1.06,-0.29,0.146,-1.066
007336,0,32.581,30.016,4.836,3.451,-0.251,-1.335
007336,1,25.342,23.032,9.553,5.777,-0.149,-1.595
007337,0,8.046,4.832,-1.961,-3.722,-0.108,-1.542
007337,1,22.631,19.619,-0.083,-1.93,-0.217,-1.398
007337,2,37.497,35.148,2.862,-0.387,-0.078,-1.22
007337,3,33.529,31.209,-3.184,-6.694,-0.046,-1.095
007337,4,35.572,34.149,-6.597,-8.633,0.151,-0.916
007337,5,38.606,37.43,-10.619,-12.101,-0.105,-0.826
007337,6,41.036,39.875,-13.601,-14.552,0.341,-0.692
007339,0,35.015,34.36,1.601,0.184,-0.278,-1.147
007339,1,6.872,3.404,5.081,3.453,-0.244,-1.656
007339,2,14.988,11.34,9.209,7.731,-0.097,-1.555
007339,3,16.788,12.825,5.572,4.017,-0.17,-1.55
007339,4,22.001,20.067,9.535,8.09,-0.259,-1.371
007339,5,24.786,22.382,5.456,4.041,-0.135,-1.428
007339,6,32.924,30.533,6.117,4.981,-0.042,-0.602
007339,7,24.83,21.175,12.944,11.53,0.01,-1.466
007342,0,5.157,0.934,3.796,2.018,0.224,-1.599
007342,1,9.24,5.171,-2.194,-3.791,-0.266,-1.539
007342,2,26.007,22.595,5.054,3.563,0.287,-0.964
007342,3,10.228,6.59,4.188,2.631,0.01,-1.448
007342,4,13.777,10.719,-2.143,-3.702,-0.059,-1.455
007342,5,20.485,17.489,-1.82,-3.319,0.064,-1.225
007342,6,25.133,21.899,-1.281,-2.768,0.28,-1.041
007342,7,31.535,27.54,-1.023,-2.407,0.298,-0.894
007342,8,38.909,38.742,4.684,4.499,-0.103,-0.342
007343,0,14.204,12.706,-6.94,-10.833,-0.29,-1.516
007345,0,49.078,48.533,14.693,13.47,-0.857,-1.121
007347,0,35.685,34.666,-11.816,-15.569,0.79,0.147
007347,1,48.127,47.875,4.42,3.032,-0.173,-0.472
007349,0,4.885,0.835,-2.512,-4.258,-0.209,-1.666
007349,1,10.647,7.023,-2.348,-3.927,-0.126,-1.532
007349,2,32.145,28.768,3.37,1.496,0.528,-1.037
007349,3,36.473,36.26,1.285,0.476,-0.556,-0.747
007349,4,52.639,52.47,-2.633,-3.7,-0.209,-0.21
007350,0,6.519,1.683,-2.91,-4.641,-0.05,-1.736
007350,1,27.656,24.379,4.991,3.505,-0.357,-1.529
007350,2,12.236,8.522,-3.084,-4.662,-0.382,-1.664
007350,3,17.503,14.394,-3.256,-4.777,-0.205,-1.61
007350,4,22.842,19.465,-3.336,-4.453,-0.327,-1.549
007350,5,30.612,30.206,3.34,3.275,-1.322,-1.519
007350,6,28.189,24.98,-3.544,-4.916,-0.335,-1.405
007350,7,37.684,35.294,3.341,3.078,-0.587,-0.93
007350,8,31.296,29.987,-3.652,-4.722,-0.235,-1.357
007350,9,53.147,51.627,3.14,2.1,-0.213,-1.151
007352,0,49.286,48.874,-3.366,-4.69,0.707,-0.182
007352,1,14.419,11.862,0.521,-1.007,-0.157,-1.412
007352,2,21.133,18.373,0.72,-0.8,-0.059,-0.737
007353,0,8.51,5.016,6.531,5.007,-0.422,-1.892
007353,1,12.075,8.631,-2.51,-4.18,-0.164,-1.483
007353,2,17.719,13.824,6.618,4.814,-0.331,-1.677
007353,3,17.871,14.233,-2.369,-3.844,-0.137,-1.43
007353,4,32.256,29.047,6.203,5.089,-0.042,-1.285
007353,5,26.22,22.97,-2.194,-3.696,0.014,-1.28
007353,6,31.358,28.647,-2.287,-3.311,-0.023,-1.195
007353,7,37.291,34.418,5.935,5.251,-0.311,-0.91
007359,0,5.488,1.812,4.068,2.267,-0.262,-1.736
007359,1,28.062,25.033,3.609,-0.573,-0.002,-1.164
007359,2,47.183,47.068,16.238,15.101,-0.832,-0.84
007360,0,37.788,37.049,1.598,0.196,-0.089,-1.254
007360,1,9.243,5.271,4.865,3.306,-0.282,-1.672
007360,2,16.522,14.277,9.309,7.689,-0.358,-1.536
007360,3,19.488,16.539,5.303,3.802,-0.259,-1.563
007360,4,26.136,24.791,9.422,8.024,-0.007,-1.477
007360,5,29.329,26.389,5.413,4.389,-0.181,-1.346
007360,6,38.116,35.965,5.262,4.415,-0.309,-1.196
007360,7,15.624,11.743,13.328,12.045,-0.262,-1.223
007364,0,27.573,24.804,1.965,0.244,0.003,-1.37
007364,1,15.97,12.181,8.655,7.122,-0.004,-1.561
007364,2,18.017,14.54,4.316,2.605,-0.015,-1.513
007364,3,26.691,23.574,9.159,7.687,-0.152,-1.409
007364,4,29.009,28.37,4.716,3.698,-0.202,-1.242
007364,5,41.971,40.576,4.985,3.866,-0.125,-1.148
007364,6,32.293,31.29,13.594,12.226,-0.066,-1.353
007371,0,6.862,2.052,-2.632,-4.327,0.223,-1.572
007371,1,16.678,13.146,-3.883,-5.541,0.369,-1.177
007374,0,15.673,12.873,0.828,-0.88,0.011,-1.518
007376,0,23.059,19.947,4.383,2.963,-0.265,-1.505
007376,1,50.736,50.722,5.131,4.68,-0.864,-1.124
007376,2,16.083,13.894,9.55,7.206,-0.153,-1.666
007376,3,44.769,43.202,9.834,6.411,-0.15,-1.226
007377,0,19.937,17.133,0.855,-0.825,-0.063,-1.541
007380,0,23.579,19.171,5.656,3.92,-0.365,-1.561
007380,1,14.538,12.039,10.277,6.066,-0.28,-1.763
007381,0,72.947,72.846,2.028,1.111,-0.816,-0.817
007382,1,36.304,35.931,2.935,1.492,-0.299,-0.739
007382,2,23.365,20.731,10.154,6.576,-0.119,-1.446
007382,3,19.396,16.757,17.731,14.217,-0.131,-1.509
007382,4,38.958,36.579,13.705,12.335,-0.119,-0.824
007383,0,4.515,0.758,4.479,2.773,-0.326,-1.764
007383,1,8.985,4.784,4.327,2.673,0.04,-1.69
007383,2,17.349,13.691,-2.662,-4.325,-0.186,-1.425
007383,3,17.812,13.977,4.272,2.635,0.069,-1.595
007383,4,23.616,19.576,-2.486,-4.23,0.274,-1.311
007383,5,21.989,19.212,3.646,2.605,0.042,-1.427
007384,0,7.572,4.062,-2.001,-3.73,-0.168,-1.761
007384,1,26.363,23.498,2.112,0.385,-0.164,-1.305
007384,2,35.543,33.397,-5.299,-6.687,-0.078,-1.314
007384,3,42.798,40.498,0.031,-1.353,-0.132,-1.096
007385,0,44.441,44.15,0.646,-0.66,-0.417,-1.217
007385,1,51.031,50.823,12.61,11.464,-1.463,-1.478
007385,2,51.717,51.587,8.772,8.198,-1.469,-1.474
007389,0,37.73,34.457,6.432,3.817,0.565,-0.591
007389,1,41.444,38.899,11.797,9.41,0.335,-0.648
007389,2,55.002,54.38,17.573,16.418,0.787,0.117
007391,0,47.342,46.755,1.194,-0.109,0.133,-1.03
007395,0,11.39,7.844,3.216,1.62,-0.24,-1.679
007395,1,28.07,24.88,1.946,0.365,-0.167,-1.371
007396,0,19.446,16.454,-0.025,-1.646,-0.039,-1.474
007396,1,9.865,5.594,5.173,3.6,-0.224,-1.653
007396,2,18.066,15.223,8.881,7.561,-0.262,-0.904
007396,3,18.055,14.933,13.084,11.669,-0.312,-1.556
007396,4,42.097,41.175,-3.859,-4.842,-0.384,-1.429
007396,5,64.266,63.643,-11.412,-12.076,-1.164,-1.485
007397,0,69.732,69.657,5.499,5.273,-0.345,-0.346
007398,0,6.131,1.749,5.775,3.936,-0.025,-1.784
007398,1,13.478,9.146,5.333,3.42,-0.272,-1.705
007398,2,28.903,25.772,3.29,1.535,-0.187,-1.446
007398,3,49.933,49.081,-1.459,-2.623,-0.492,-1.082
007401,0,6.005,1.03,3.885,1.972,0.387,-1.621
007401,1,23.72,20.304,4.432,2.932,-0.099,-1.561
007401,2,19.864,17.019,-2.126,-3.516,-0.164,-1.406
007401,3,24.632,21.498,-1.52,-2.818,-0.262,-1.561
007401,4,37.066,34.636,-1.296,-2.569,-0.08,-1.135
007401,5,13.999,10.545,-2.005,-3.695,-0.186,-1.598
007402,0,5.165,1.282,-2.104,-3.671,-0.179,-1.78
007402,1,12.0,7.654,3.919,2.065,-0.155,-1.598
007402,2,11.723,8.237,-2.003,-3.648,-0.332,-1.666
007402,3,17.776,14.46,3.879,2.475,-0.027,-1.504
007402,4,17.103,13.237,-1.917,-3.509,-0.401,-1.612
007402,5,25.848,23.166,3.621,2.432,-0.141,-1.271
007402,6,30.81,27.522,-2.44,-3.785,-0.555,-1.4
007402,7,48.21,47.703,-2.749,-4.079,-0.175,-1.05
007403,0,6.137,2.47,-1.752,-3.493,-0.277,-1.734
007403,1,8.759,4.838,3.534,1.996,-0.255,-1.732
007403,2,19.85,15.661,3.683,2.03,0.055,-1.201
007403,3,28.825,25.593,-1.613,-3.021,0.165,-1.103
007403,4,42.733,42.364,3.583,2.43,-0.13,-0.689
007405,0,43.396,42.154,2.763,1.107,0.14,-0.705
007405,1,26.093,23.575,8.262,4.977,0.004,-1.272
007405,2,36.894,36.518,13.77,12.585,-0.609,-0.819
007407,0,6.432,2.056,5.245,3.393,-0.337,-1.79
007407,1,21.872,18.542,3.392,1.534,-0.326,-1.564
007407,2,43.478,41.834,-1.095,-2.65,-0.137,-1.147
007409,0,23.211,19.571,-2.296,-3.831,-0.336,-1.532
007410,0,4.14,0.551,3.833,2.155,-0.365,-1.816
007411,0,11.764,7.343,3.559,1.946,-0.218,-1.713
007411,1,7.233,3.398,-1.566,-3.239,-0.358,-1.758
007411,2,12.386,9.26,-2.014,-3.474,-0.164,-1.666
007411,3,25.272,23.07,3.617,2.16,-0.44,-1.688
007411,4,26.38,23.626,-1.693,-3.307,-0.294,-1.617
007413,0,20.37,19.009,-5.425,-9.12,0.046,-1.258
007413,1,40.541,40.15,-0.744,-1.942,0.335,-0.639
007415,0,45.797,45.262,2.012,0.591,-0.155,-0.754
007415,1,33.544,32.335,4.281,2.883,0.154,-1.264
007415,2,40.704,40.459,11.376,10.143,-0.889,-1.408
007416,0,10.214,8.274,0.734,-0.991,-0.023,-1.61
007419,0,35.614,34.882,1.265,-0.17,-0.531,-1.585
007419,1,13.031,9.698,8.91,7.398,-0.172,-1.749
007419,2,26.982,23.672,9.019,7.465,-0.356,-1.567
007420,0,48.077,47.645,3.795,2.586,-0.172,-0.467
007421,0,8.663,4.647,6.782,5.142,-0.502,-1.893
007421,1,10.758,9.227,-6.274,-9.92,0.186,-1.232
007421,10,39.502,36.204,-2.255,-3.186,-0.311,-1.321
007421,2,16.103,12.005,6.714,4.972,-0.397,-1.794
007421,3,10.127,6.382,-2.393,-4.012,-0.222,-1.553
007421,4,15.691,11.87,-2.339,-3.872,-0.137,-1.541
007421,5,21.605,18.25,6.438,5.089,-0.455,-1.707
007421,6,25.216,21.869,-2.542,-3.962,-0.294,-1.362
007421,7,30.41,27.059,6.319,5.132,-0.412,-1.523
007421,8,30.891,27.566,-2.403,-3.752,-0.205,-1.402
007421,9,42.739,42.305,5.985,5.297,-0.918,-1.168
007422,0,6.434,1.977,4.491,2.678,-0.413,-1.821
007422,1,28.086,24.468,-1.768,-3.142,-0.319,-1.388
007422,2,12.856,9.56,4.769,3.152,-0.353,-1.747
007422,3,20.2,18.62,-5.75,-10.214,0.044,-1.095
007422,4,23.33,21.59,-5.851,-9.988,0.451,-1.084
007422,5,30.293,28.868,7.272,5.898,-0.227,-1.657
007422,6,21.21,19.354,7.114,5.805,-0.46,-0.775
007422,7,29.413,27.838,-5.727,-9.363,0.301,-1.075
007422,8,40.65,40.149,7.003,6.197,-1.112,-1.374
007423,0,19.404,16.035,-1.356,-2.872,-0.054,-1.425
007423,1,33.199,31.684,8.119,4.495,-0.049,-1.24
007423,2,12.931,11.477,-6.276,-9.436,0.184,-1.478
007424,0,7.371,3.997,-2.062,-3.807,-0.345,-1.663
007424,1,7.219,5.626,7.444,4.789,-0.287,-1.716
007424,10,43.924,43.638,-2.374,-3.563,-0.141,-0.942
007424,2,9.465,7.856,7.233,4.553,-0.214,-1.663
007424,3,11.921,10.472,7.01,4.797,-0.186,-1.645
007424,4,14.301,12.75,8.196,4.811,-0.01,-1.609
007424,5,17.387,13.443,-1.77,-3.45,-0.196,-1.466
007424,6,20.038,18.384,7.609,3.911,-0.213,-1.6
007424,7,27.865,24.29,-2.186,-3.457,-0.16,-1.244
007424,8,22.554,21.162,6.681,4.787,-0.105,-0.766
007424,9,24.642,23.554,7.208,4.996,0.286,-0.431
007426,0,45.32,43.813,3.633,2.228,0.136,-0.412
007426,1,29.292,26.1,5.721,2.609,0.294,-1.083
007426,2,19.578,17.258,17.869,14.093,-0.297,-1.644
007426,3,37.616,36.491,13.684,12.309,-0.608,-1.062
007430,0,6.644,2.648,-1.912,-3.459,-0.287,-1.689
007430,1,6.566,2.611,3.918,2.312,-0.352,-1.806
007430,2,11.663,8.022,-1.985,-3.55,-0.286,-1.583
007430,3,16.616,13.219,-1.663,-3.286,-0.189,-1.543
007430,4,18.098,15.492,3.687,2.165,-0.218,-1.546
007430,5,29.82,26.342,3.71,2.198,-0.192,-1.329
007430,6,39.547,36.244,-1.525,-2.891,-0.306,-1.062
007430,7,53.509,53.176,3.753,2.659,-0.541,-0.546
007433,0,7.792,3.3,3.612,1.923,-0.231,-1.597
007433,1,34.239,31.125,6.386,3.309,0.31,-0.881
007433,2,40.911,40.509,2.591,1.166,-0.114,-0.365
007433,3,23.885,21.721,21.858,18.513,-0.219,-1.547
007433,4,45.377,42.054,13.338,11.466,-0.41,-0.451
007434,0,13.878,11.245,0.787,-0.922,-0.089,-1.56
007435,0,7.534,2.723,-2.912,-4.64,-0.035,-1.71
007435,1,28.723,25.414,5.009,3.449,-0.379,-1.606
007435,2,13.219,9.549,-3.118,-4.599,-0.414,-1.664
007435,3,18.527,15.447,-3.309,-4.777,-0.23,-1.61
007435,4,23.793,20.497,-3.43,-4.465,-0.354,-1.562
007435,5,29.149,26.032,-3.632,-4.904,-0.356,-1.459
007435,6,53.041,52.659,3.038,1.951,-0.905,-1.175
007437,0,6.875,3.388,-2.426,-3.786,-0.143,-1.478
007437,1,17.716,13.818,-3.015,-4.459,-0.009,-1.278
007437,2,31.233,28.634,1.758,0.26,-0.23,-1.29
007437,3,38.187,37.764,0.089,-0.339,-0.328,-0.78
007439,0,60.358,60.185,13.06,12.628,-0.657,-0.66
007440,0,26.999,24.04,7.145,5.61,-0.495,-1.825
007440,1,31.091,27.562,-1.989,-3.444,-0.021,-1.267
007440,2,32.443,29.481,6.487,5.647,-0.623,-1.664
007440,3,41.088,37.634,6.857,5.621,-0.366,-1.506
007440,4,44.903,44.541,5.853,5.789,-0.976,-1.233
007440,5,32.658,31.607,26.759,25.246,-1.607,-2.695
007440,6,32.609,31.606,24.239,22.918,-1.335,-2.564
007440,7,32.814,30.768,21.561,20.248,-1.226,-2.447
007442,0,17.104,13.516,4.074,2.446,-0.0,-1.616
007442,1,13.236,10.239,-2.393,-3.845,-0.035,-1.474
007442,2,18.121,14.698,-1.982,-3.403,-0.024,-1.433
007442,3,29.896,27.843,-1.84,-3.231,-0.017,-1.058
007442,4,7.278,3.771,-2.289,-3.989,-0.181,-1.636
007445,0,21.95,20.375,-7.002,-8.468,-0.283,-1.6
007445,1,19.457,15.29,3.634,0.863,-0.167,-1.463
007445,2,30.478,27.528,-1.661,-4.174,-0.429,-1.409
007445,3,37.842,36.009,-5.678,-6.897,-0.6,-1.433
007445,4,43.367,43.33,-9.355,-9.489,-1.506,-1.506
007447,0,7.51,3.628,4.614,2.969,-0.174,-1.801
007447,1,21.222,19.492,-0.013,-1.564,0.04,-1.294
007449,0,20.807,18.104,1.43,-0.323,0.055,-1.392
007449,1,28.558,24.509,4.191,2.812,-0.17,-1.203
007450,0,41.833,40.568,4.633,1.163,-0.868,-1.902
007453,0,57.389,57.275,1.908,1.229,-0.246,-0.599
007453,1,27.845,24.591,15.517,14.132,-0.583,-1.567
007456,0,59.437,59.333,4.41,4.215,-0.263,-0.264
007456,1,44.015,43.685,28.873,27.955,-1.465,-1.82
007456,2,46.703,45.96,18.401,17.163,-0.838,-1.384
007456,3,45.897,45.698,24.624,24.14,-1.451,-1.461
007458,0,7.863,6.208,7.39,4.455,-0.031,-1.572
007458,1,10.257,8.468,8.179,4.081,0.051,-1.545
007458,10,18.169,16.68,-4.233,-6.248,-0.167,-1.4
007458,11,20.464,19.423,-4.628,-6.28,-0.082,-1.207
007458,12,23.122,21.621,-3.947,-7.409,-0.115,-1.345
007458,13,26.065,24.518,-3.672,-6.133,-0.152,-1.264
007458,14,28.158,26.872,-4.14,-6.595,0.164,-0.524
007458,15,35.577,34.355,7.439,4.829,0.152,-0.528
007458,16,37.751,36.921,6.469,4.607,0.327,-0.769
007458,17,39.299,38.902,-1.641,-2.807,-0.341,-0.812
007458,2,12.621,11.134,7.512,5.275,0.1,-0.665
007458,3,15.201,13.537,5.719,4.5,-0.182,-1.491
007458,4,17.343,15.983,6.991,4.708,0.071,-1.045
007458,5,22.198,20.612,7.187,4.893,0.277,-1.269
007458,6,24.595,22.994,8.994,4.764,0.589,-1.32
007458,7,8.751,5.428,-1.987,-3.46,-0.315,-1.632
007458,8,12.809,11.28,-4.335,-8.089,-0.066,-1.599
007458,9,15.132,13.804,-4.366,-5.901,-0.123,-1.152
007462,0,26.604,23.328,4.997,3.423,-0.336,-1.592
007462,1,11.18,7.471,-3.045,-4.644,-0.386,-1.65
007462,2,16.583,13.355,-3.208,-4.79,-0.185,-1.6
007462,3,21.817,18.421,-3.327,-4.676,-0.303,-1.548
007462,4,32.302,29.139,3.894,3.366,-0.644,-1.459
007462,5,27.166,23.967,-3.491,-4.793,-0.313,-1.489
007462,6,36.616,35.451,3.363,3.245,-0.565,-0.724
007462,7,32.479,28.953,-3.619,-4.654,-0.22,-1.416
007462,8,52.047,50.585,3.235,2.168,-0.204,-1.123
007463,0,22.317,18.89,3.952,2.303,0.039,-1.452
007463,1,9.733,7.392,-1.62,-3.104,-0.24,-1.608
007463,2,14.73,11.864,-1.601,-2.941,-0.289,-1.539
007463,3,28.383,26.923,2.756,2.159,-0.183,-1.164
007463,4,45.422,43.903,-1.816,-3.031,-0.432,-0.949
007463,5,15.414,13.793,9.44,5.072,0.083,-1.324
007464,0,9.335,5.21,4.799,3.126,-0.229,-1.762
007466,0,57.831,57.494,3.285,1.912,0.117,-0.25
007466,1,42.043,41.796,1.022,-0.361,-0.125,-0.384
007466,2,36.15,33.42,3.868,2.13,0.316,-0.882
007466,3,38.973,36.506,13.816,12.306,-0.119,-1.064
007467,0,15.124,11.81,4.469,3.054,-0.299,-1.74
